Name	Type
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
1	FECG
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
0	NOTHING
